hotel_id,city,distance,stars,rating,country,city_actual,rating_reviewcount,center1label,center2label,neighbourhood,accommodation_type
12874,Paris,1.7,5.0,4.6,France,Paris,345.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12875,Paris,1.7,2.0,4.0,France,Paris,140.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12876,Paris,1.6,3.0,4.4,France,Paris,117.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12877,Paris,1.9,3.0,3.5,France,Paris,139.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12878,Paris,1.6,4.0,4.5,France,Paris,225.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12879,Paris,1.0,,3.9,France,Paris,59.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12880,Paris,0.9,5.0,4.5,France,Paris,247.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12881,Paris,1.9,2.0,3.5,France,Paris,42.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12882,Paris,1.6,4.0,4.4,France,Paris,60.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12883,Paris,2.0,4.0,4.5,France,Paris,254.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12884,Paris,1.7,3.0,4.1,France,Paris,462.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12885,Paris,0.9,4.0,4.4,France,Paris,138.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12886,Paris,0.7,4.0,4.1,France,Paris,54.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12887,Paris,2.3,,4.3,France,Paris,92.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Apartment
12888,Paris,1.4,3.0,4.0,France,Paris,147.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12889,Paris,1.0,3.0,4.4,France,Paris,218.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12890,Paris,1.8,4.0,4.5,France,Paris,408.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12891,Paris,1.0,4.0,4.5,France,Paris,202.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Hotel
12892,Paris,1.0,,2.7,France,Paris,38.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Apartment
12893,Paris,1.9,,4.5,France,Paris,13.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Apartment
12894,Paris,0.8,,3.7,France,Paris,4.0,City centre,Billancourt Station,Eiffel Tower - Orsay Museum (7 arr.),Apartment
12895,Paris,18.0,1.0,2.4,France,Elancourt,64.0,City centre,Billancourt Station,Elancourt,Hotel
12896,Paris,13.0,2.0,3.2,France,Epinay-sur-Orge,38.0,City centre,Billancourt Station,Epinay-sur-Orge,Hotel
12897,Paris,13.0,3.0,3.5,France,Epinay-sur-Orge,53.0,City centre,Billancourt Station,Epinay-sur-Orge,Hotel
12898,Paris,15.0,,3.7,France,Fleury-Merogis,27.0,City centre,Billancourt Station,Fleury-Merogis,Hotel
12899,Paris,15.0,1.0,2.7,France,Fleury-Merogis,47.0,City centre,Billancourt Station,Fleury-Merogis,Hotel
12900,Paris,5.2,3.0,3.7,France,Fontenay-aux-Roses,17.0,City centre,Billancourt Station,Fontenay-aux-Roses,Hotel
12901,Paris,5.7,,4.0,France,Fontenay-aux-Roses,4.0,City centre,Billancourt Station,Fontenay-aux-Roses,Apart-hotel
12902,Paris,7.2,3.0,3.2,France,Fresnes,107.0,City centre,Billancourt Station,Fresnes,Hotel
12903,Paris,7.5,3.0,2.9,France,Fresnes,154.0,City centre,Billancourt Station,Fresnes,Hotel
12904,Paris,3.5,3.0,4.0,France,Paris,268.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12905,Paris,2.5,3.0,4.0,France,Paris,177.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12906,Paris,3.2,4.0,4.0,France,Paris,83.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12907,Paris,2.3,3.0,3.5,France,Paris,101.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12908,Paris,2.4,4.0,3.5,France,Paris,79.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12909,Paris,2.4,4.0,3.9,France,Paris,73.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12910,Paris,2.3,3.0,4.0,France,Paris,171.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12911,Paris,2.9,3.0,4.0,France,Paris,55.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12912,Paris,3.4,3.0,4.0,France,Paris,115.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12913,Paris,2.5,3.0,3.4,France,Paris,159.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12914,Paris,2.5,4.0,4.3,France,Paris,339.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12915,Paris,2.6,2.0,3.2,France,Paris,226.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12916,Paris,2.3,4.0,4.3,France,Paris,311.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Vacation home Condo
12917,Paris,2.3,3.0,4.0,France,Paris,441.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12918,Paris,2.8,4.0,3.5,France,Paris,444.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Vacation home Condo
12919,Paris,2.5,3.0,4.1,France,Paris,114.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12920,Paris,2.3,3.0,3.5,France,Paris,59.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12921,Paris,1.8,4.0,3.9,France,Paris,59.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12922,Paris,3.1,2.0,3.4,France,Paris,76.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12923,Paris,3.6,4.0,3.9,France,Issy-les-Moulineaux,111.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Vacation home Condo
12924,Paris,2.2,3.0,3.5,France,Paris,140.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12925,Paris,2.1,4.0,4.1,France,Paris,715.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12926,Paris,2.5,,3.4,France,Paris,5.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Apartment
12927,Paris,1.9,3.0,3.7,France,Paris,147.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12928,Paris,2.6,3.0,3.7,France,Paris,37.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12929,Paris,3.0,3.0,3.7,France,Paris,86.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12930,Paris,2.2,3.0,4.4,France,Paris,97.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12931,Paris,2.2,4.0,4.3,France,Paris,472.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12932,Paris,2.2,3.0,3.7,France,Paris,581.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12933,Paris,3.6,4.0,4.8,France,Paris,43.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12934,Paris,3.5,,3.5,France,Paris,78.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Vacation home Condo
12935,Paris,2.9,4.0,4.4,France,Paris,191.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12936,Paris,2.3,3.0,4.0,France,Paris,61.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12937,Paris,3.0,4.0,4.3,France,Paris,105.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12938,Paris,1.7,3.0,3.2,France,Paris,303.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12939,Paris,2.7,3.0,4.3,France,Paris,188.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12940,Paris,2.1,3.0,4.0,France,Paris,85.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12941,Paris,3.6,,3.0,France,Issy-les-Moulineaux,172.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12942,Paris,3.5,2.0,2.7,France,Paris,46.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12943,Paris,2.8,3.0,3.9,France,Paris,80.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12944,Paris,2.4,4.0,3.9,France,Paris,505.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12945,Paris,2.5,3.0,4.0,France,Paris,404.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12946,Paris,2.3,3.0,3.7,France,Paris,43.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12947,Paris,3.6,3.0,3.9,France,Issy-les-Moulineaux,102.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12948,Paris,2.5,3.0,3.7,France,Paris,60.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12949,Paris,4.0,,3.5,France,Issy-les-Moulineaux,97.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12950,Paris,2.6,2.0,3.4,France,Paris,286.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12951,Paris,2.5,2.0,2.2,France,Paris,56.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12952,Paris,2.0,2.0,4.0,France,Paris,262.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12953,Paris,4.0,3.0,3.5,France,Issy-les-Moulineaux,120.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12954,Paris,1.6,4.0,4.1,France,Paris,149.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12955,Paris,2.1,3.0,4.0,France,Paris,430.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12956,Paris,2.6,4.0,4.5,France,Paris,185.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12957,Paris,3.2,3.0,3.7,France,Paris,243.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12958,Paris,3.4,4.0,3.7,France,Vanves,100.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12959,Paris,1.6,3.0,3.4,France,Paris,110.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12960,Paris,3.3,,2.9,France,Paris,97.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12961,Paris,2.7,3.0,4.1,France,Paris,198.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12962,Paris,2.9,2.0,3.2,France,Paris,35.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12963,Paris,3.0,4.0,4.5,France,Paris,125.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12965,Paris,3.2,3.0,3.7,France,Paris,237.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12966,Paris,2.8,3.0,3.9,France,Paris,167.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12967,Paris,3.0,3.0,4.0,France,Paris,75.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12968,Paris,2.7,,3.5,France,Paris,39.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Vacation home Condo
12969,Paris,2.4,3.0,3.9,France,Paris,163.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12970,Paris,2.2,2.0,2.5,France,Paris,202.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12971,Paris,3.0,2.0,3.9,France,Paris,62.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12972,Paris,2.2,3.0,3.2,France,Paris,103.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12973,Paris,2.9,3.0,4.0,France,Paris,100.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12974,Paris,2.3,,4.0,France,Paris,52.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12975,Paris,3.0,3.0,4.1,France,Paris,116.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12976,Paris,2.8,,4.3,France,Paris,106.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12977,Paris,3.5,4.0,4.0,France,Paris,337.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12978,Paris,2.0,2.0,4.3,France,Paris,73.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12979,Paris,3.0,2.0,2.2,France,Paris,29.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12980,Paris,2.9,4.0,4.1,France,Paris,90.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12981,Paris,1.8,3.0,3.7,France,Paris,94.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12982,Paris,3.0,3.0,2.2,France,Paris,60.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12983,Paris,2.9,4.0,4.0,France,Paris,1169.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12984,Paris,2.8,3.0,4.3,France,Paris,473.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12985,Paris,2.4,3.0,3.7,France,Paris,159.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12986,Paris,2.8,,3.9,France,Paris,268.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hostel
12987,Paris,2.5,4.0,3.7,France,Paris,85.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12988,Paris,2.3,3.0,4.5,France,Paris,343.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12989,Paris,3.3,4.0,4.4,France,Paris,270.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12990,Paris,2.2,4.0,4.5,France,Paris,383.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12991,Paris,2.4,3.0,3.5,France,Paris,65.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12992,Paris,2.4,3.0,4.1,France,Paris,318.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12993,Paris,2.4,4.0,4.6,France,Paris,102.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12994,Paris,2.6,3.0,3.2,France,Paris,229.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12995,Paris,2.8,3.0,4.0,France,Paris,292.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12997,Paris,2.8,3.0,3.9,France,Paris,166.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12998,Paris,3.3,1.0,3.4,France,Paris,58.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
12999,Paris,2.4,3.0,3.0,France,Paris,88.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13000,Paris,2.8,3.0,3.7,France,Paris,78.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13001,Paris,2.5,3.0,4.0,France,Paris,186.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13002,Paris,2.4,2.0,3.9,France,Paris,29.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13003,Paris,1.9,3.0,4.5,France,Paris,165.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13004,Paris,1.9,3.0,4.0,France,Paris,109.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13005,Paris,2.7,,2.0,France,Paris,7.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Apartment
13006,Paris,2.7,2.0,4.4,France,Paris,48.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13007,Paris,2.0,3.0,3.4,France,Paris,44.0,City centre,Billancourt Station,Gare Montparnasse - Porte de Versailles (15 arr.),Hotel
13009,Paris,1.4,3.0,3.7,France,Paris,542.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13010,Paris,1.2,,3.7,France,Paris,216.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13011,Paris,1.1,3.0,3.5,France,Paris,83.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13012,Paris,1.5,3.0,2.7,France,Paris,246.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13013,Paris,1.0,2.0,3.0,France,Paris,115.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13014,Paris,1.2,3.0,4.0,France,Paris,729.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13015,Paris,1.3,3.0,3.7,France,Paris,229.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13016,Paris,0.7,4.0,3.7,France,Paris,99.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13017,Paris,1.1,2.0,3.2,France,Paris,137.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13018,Paris,1.2,3.0,4.0,France,Paris,99.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13019,Paris,1.1,4.0,4.1,France,Paris,299.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13020,Paris,1.1,2.0,2.5,France,Paris,82.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13021,Paris,1.6,3.0,3.9,France,Paris,93.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13022,Paris,0.9,,2.5,France,Paris,17.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13023,Paris,1.1,3.0,3.7,France,Paris,92.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13024,Paris,1.3,2.0,3.0,France,Paris,190.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13025,Paris,1.3,,2.7,France,Paris,89.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13026,Paris,1.1,3.0,3.9,France,Paris,508.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13027,Paris,0.8,3.0,4.0,France,Paris,184.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13028,Paris,0.9,2.0,3.2,France,Paris,15.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13029,Paris,1.2,3.0,4.0,France,Paris,325.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13030,Paris,1.2,3.0,3.9,France,Paris,142.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13031,Paris,1.3,3.0,3.5,France,Paris,298.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13032,Paris,1.2,3.0,3.7,France,Paris,191.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13033,Paris,0.8,1.0,3.0,France,Paris,78.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13034,Paris,0.7,,3.2,France,Paris,111.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Apartment
13035,Paris,1.3,2.0,3.4,France,Paris,230.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13036,Paris,1.3,3.0,2.2,France,Paris,37.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13037,Paris,0.9,1.0,2.7,France,Paris,124.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13038,Paris,0.7,,3.5,France,Paris,123.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13039,Paris,1.3,4.0,4.4,France,Paris,371.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13040,Paris,1.3,3.0,4.0,France,Paris,346.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
13041,Paris,1.3,2.0,2.2,France,Paris,48.0,City centre,Billancourt Station,Gare du Nord - Gare de L\u0027Est (10 arr.),Hotel
